"p_boot","md","p_sign","p_or","poz","M","med_dl","cv0_ort","cv0_min","isaret","boot_g","sign_g","or_g","rho_m","sd_het"
0.930079038519843,-0.0127946683257084,0.890625,0.65625,2,6,-0.00479607311915742,19.6267197820697,0.419925235700968,"000011",FALSE,FALSE,FALSE,0.15,0.18
0.150880863057985,0.220392280434486,0.65625,0.65625,3,6,0.000407687953920988,8.17003213892545,0.248679664591875,"100110",FALSE,FALSE,FALSE,0.15,0.18
0.262067171261241,0.0198183331772414,0.65625,0.65625,3,6,0.00183010762031577,12.3724250377483,0.911665988170415,"011001",FALSE,FALSE,FALSE,0.15,0.18
0.608208832403713,-0.0162321187898116,0.65625,0.65625,3,6,0.00205992731384397,6.01074238904223,0.342191212999859,"110100",FALSE,FALSE,FALSE,0.15,0.18
0.911520941159053,-0.066211048547548,0.65625,0.65625,3,6,0.00417898076899403,7.82247812268554,1.34304589500191,"110001",FALSE,FALSE,FALSE,0.15,0.18
0.551347954997223,-0.00334310782943048,0.34375,0.34375,4,6,0.0107526710201959,11.4891046991623,3.54210914222662,"110011",FALSE,FALSE,FALSE,0.15,0.18
0.844403900695134,-0.0197901275247413,0.65625,0.109375,3,6,0.0013145524766216,15.3684831401045,10.480848975704,"011100",FALSE,FALSE,FALSE,0.15,0.18
0.824344939933132,-0.0506931309804923,0.65625,0.65625,3,6,-0.00251054623998559,10.6009451404965,3.9731262679386,"001011",FALSE,FALSE,FALSE,0.15,0.18
0.873178323904785,-0.022468842767393,0.65625,0.65625,3,6,-0.00136501355098373,70.5755275505035,9.49828845035458,"111000",FALSE,FALSE,FALSE,0.15,0.18
0.938266673840622,-0.0163811564991133,0.890625,0.890625,2,6,-0.00979388953558957,9.42110291944668,3.11526414638385,"000011",FALSE,FALSE,FALSE,0.15,0.18
0.462102926698185,0.000479868465619241,0.65625,0.65625,3,6,-0.000250744948359749,23.9980628006077,9.6176864566595,"110010",FALSE,FALSE,FALSE,0.15,0.18
0.677325932681527,-0.0938010417436367,0.65625,0.65625,3,6,-0.000512816102878344,6.59120561455024,0.0999567185266845,"100110",FALSE,FALSE,FALSE,0.15,0.18
0.754940843969076,-0.0200688975413666,0.34375,0.34375,4,6,0.0198031599460516,4.48023534807499,1.75928743504182,"011011",FALSE,FALSE,FALSE,0.15,0.18
0.322977639833697,0.00768238055403779,0.65625,0.65625,3,6,0.00753255219251947,3.91079497087107,1.38396286392822,"100101",FALSE,FALSE,FALSE,0.15,0.18
0.0294231729820934,0.0146397494900733,0.109375,0.109375,5,6,0.0206488782478242,8.31686342959704,4.49011353300465,"111101",TRUE,FALSE,FALSE,0.15,0.18
0.0130136751195408,0.0946120981152374,0.109375,0.015625,5,6,0.0532779912050017,28.5814870948553,6.49406603107192,"111110",TRUE,FALSE,TRUE,0.15,0.18
0.572237444447457,-0.00513843809318204,0.65625,0.65625,3,6,0.0107626377110519,12.5545846727391,6.03120872570409,"101100",FALSE,FALSE,FALSE,0.15,0.18
0.765460079046673,-0.0421826674883258,0.65625,0.65625,3,6,0.0130704755910165,8.69886792964162,0.740486614241891,"001011",FALSE,FALSE,FALSE,0.15,0.18
0.903533448905751,-0.0322122195562096,0.65625,0.34375,3,6,-0.0202726230570075,17.5666536712284,2.08268666262023,"110100",FALSE,FALSE,FALSE,0.15,0.18
0.105693695990391,0.152763457314633,0.34375,0.34375,4,6,0.0231309068105494,5.30743082825037,0.245397305953973,"010111",FALSE,FALSE,FALSE,0.15,0.18
0.462055803910697,0.000985435593329346,0.890625,0.34375,2,6,-0.00247523799760518,64.3020579006419,16.8985388790214,"000110",FALSE,FALSE,FALSE,0.15,0.18
0.674061924856791,-0.00603560843430437,0.984375,0.984375,1,6,-0.00840200869017882,21.0917113303115,1.39323826089638,"000100",FALSE,FALSE,FALSE,0.15,0.18
0.840051770330699,-0.104944280126285,0.890625,0.890625,2,6,-0.00265050362588615,22.428757685194,0.940466255764005,"101000",FALSE,FALSE,FALSE,0.15,0.18
0.0525728064280994,0.0157644042195965,0.109375,0.109375,5,6,0.0198153110317089,5.92249871186154,2.65627530528142,"111110",FALSE,FALSE,FALSE,0.15,0.18
0.266387263417254,0.020246468716174,0.65625,0.65625,3,6,-0.000220138040867512,11.8155344351421,1.53171380919707,"111000",FALSE,FALSE,FALSE,0.15,0.18
0.365928917913422,0.0193973677304394,0.890625,0.65625,2,6,-0.0118142655228182,27.5684606912389,2.88171574980902,"100100",FALSE,FALSE,FALSE,0.15,0.18
0.186658249755241,0.0918560553717761,0.109375,0.109375,5,6,0.0259061579158683,5.4556811257417,0.957278704717689,"111011",FALSE,FALSE,FALSE,0.15,0.18
0.77704941612583,-0.0133658720093161,0.65625,0.34375,3,6,-0.00116159732417387,8.60877588013832,2.33224271053101,"101010",FALSE,FALSE,FALSE,0.15,0.18
0.81115062763992,-0.0610304807771016,0.34375,0.34375,4,6,0.0104785804311276,7.93547654442139,1.28915819804543,"011101",FALSE,FALSE,FALSE,0.15,0.18
0.424122646417824,0.00116581420715571,0.34375,0.34375,4,6,0.00362376877975379,16.4580826680795,5.48474933567435,"010111",FALSE,FALSE,FALSE,0.15,0.18
0.600712684209003,-0.0023816484664491,0.65625,0.65625,3,6,0.00399251481234564,23.7486286908224,8.06638186694874,"100110",FALSE,FALSE,FALSE,0.15,0.18
0.0745419071914267,0.0531121884814578,0.34375,0.34375,4,6,0.00896052455588903,17.0721422903997,2.85407497917671,"111001",FALSE,FALSE,FALSE,0.15,0.18
0.959158099769599,-0.0826661872928428,0.890625,0.890625,2,6,-0.0229134240142643,6.41330315253526,0.895086462519319,"100001",FALSE,FALSE,FALSE,0.15,0.18
0.667523084421373,-0.0125655663370639,0.65625,0.109375,3,6,-0.00378034363600754,3.79254973239786,2.07120573547274,"100110",FALSE,FALSE,FALSE,0.15,0.18
0.857470754823661,-0.0038812804708103,0.890625,0.65625,2,6,-0.00148552869616903,33.0908328662204,4.78053568350507,"110000",FALSE,FALSE,FALSE,0.15,0.18
0.56874168082854,-0.00236264166859964,0.65625,0.65625,3,6,0.00105200378604309,19.8757987051481,7.56007206530782,"011010",FALSE,FALSE,FALSE,0.15,0.18
0.870653268744793,-0.0198363127547788,0.890625,0.890625,2,6,-0.0164269115153433,14.8586742982187,1.57202686644148,"100100",FALSE,FALSE,FALSE,0.15,0.18
0.578815474673295,-0.00360207568253107,0.34375,0.34375,4,6,0.00895485269395935,7.44703025852126,2.20454401077927,"001111",FALSE,FALSE,FALSE,0.15,0.18
0.11833140868893,0.0217771455411146,0.34375,0.34375,4,6,0.0191779708064408,14.5743282353089,7.56146226295269,"101011",FALSE,FALSE,FALSE,0.15,0.18
0.95869397301356,-0.0432064937805773,0.65625,0.34375,3,6,-0.0268442780827535,5.67651795948082,1.61217677458873,"100110",FALSE,FALSE,FALSE,0.15,0.18
0.891868291615783,-0.0066315730052909,0.984375,0.984375,1,6,-0.00381590103774276,36.2500954756991,7.02780295941021,"001000",FALSE,FALSE,FALSE,0.15,0.18
0.662926288888379,-0.00683478509642858,0.65625,0.65625,3,6,-0.0148232940040058,12.0443530453082,6.98628182183599,"110010",FALSE,FALSE,FALSE,0.15,0.18
0.855540190345522,-0.0221811833113349,0.65625,0.65625,3,6,-0.00298252525480125,23.9744380030692,15.4621488078265,"110010",FALSE,FALSE,FALSE,0.15,0.18
0.890137115100516,-0.0563831196596676,0.65625,0.65625,3,6,-0.00325986144297308,11.4905425976655,0.243150202477861,"101001",FALSE,FALSE,FALSE,0.15,0.18
0.164030534275422,0.00819925901654602,0.34375,0.34375,4,6,0.00228899436057595,22.8315353392439,6.33015284374577,"111001",FALSE,FALSE,FALSE,0.15,0.18
0.968762457434866,-0.10277034157938,0.890625,0.890625,2,6,-0.0279826212962275,11.4545269745355,0.197960635889769,"100001",FALSE,FALSE,FALSE,0.15,0.18
0.34003077606882,0.0171243062209788,0.65625,0.65625,3,6,-0.00260155012907903,12.2447463044719,4.14459305448015,"010101",FALSE,FALSE,FALSE,0.15,0.18
0.825761463353246,-0.00594468674913862,0.890625,0.890625,2,6,-0.00758197136741824,13.9523161388645,0.933307277006428,"000110",FALSE,FALSE,FALSE,0.15,0.18
0.729633490256267,-0.00508719823520978,0.65625,0.65625,3,6,-0.000444560636605473,18.9624862233389,1.19064692653876,"110001",FALSE,FALSE,FALSE,0.15,0.18
0.441834876516884,0.00234189285184897,0.890625,0.890625,2,6,-0.01056733653032,99.6863407519081,10.6501533504841,"001001",FALSE,FALSE,FALSE,0.15,0.18
0.277218604272074,0.0387200009017624,0.65625,0.65625,3,6,-0.00177898004569288,21.4830348997594,0.668196283096398,"101010",FALSE,FALSE,FALSE,0.15,0.18
0.074507784120368,0.0519503844666153,0.34375,0.34375,4,6,0.00341345919483582,23.8055689269362,1.57240372678908,"011101",FALSE,FALSE,FALSE,0.15,0.18
0.136033405580731,0.216185295230324,0.34375,0.34375,4,6,0.112980398356227,2.46457617495958,0.421956033369407,"011101",FALSE,FALSE,FALSE,0.15,0.18
0.866939114391559,-0.329882362300825,0.984375,0.984375,1,6,-0.012736384718611,12.7997850564829,0.0270427693047057,"000001",FALSE,FALSE,FALSE,0.15,0.18
0.236511798335337,0.0246171541053942,0.34375,0.109375,4,6,0.0175483212602547,13.943048758843,7.17174254027095,"110011",FALSE,FALSE,FALSE,0.15,0.18
0.112737038314961,0.0169953270957988,0.34375,0.34375,4,6,0.0038068372574166,13.7016127684809,6.38079750111367,"110011",FALSE,FALSE,FALSE,0.15,0.18
0.399279282982793,0.030110679535973,0.890625,0.890625,2,6,-0.0469627139221431,6.93508804563283,0.23601620014723,"100010",FALSE,FALSE,FALSE,0.15,0.18
0.684267722006764,-0.00434883608703873,0.34375,0.34375,4,6,0.00278281341431796,11.6788760478959,9.05299215316789,"111001",FALSE,FALSE,FALSE,0.15,0.18
0.155023072552556,0.103826829291875,0.65625,0.65625,3,6,-0.00156689969038593,13.2651011905619,0.102288611745511,"101100",FALSE,FALSE,FALSE,0.15,0.18
0.916747482407465,-0.0110830558780875,0.890625,0.890625,2,6,-0.00800264325467248,113.379330913492,41.2204149132362,"100001",FALSE,FALSE,FALSE,0.15,0.18
0.749380344991463,-0.0112562031167757,0.65625,0.65625,3,6,0.000396757119065283,9.68017112514848,3.7487418951525,"101001",FALSE,FALSE,FALSE,0.15,0.18
0.394232864082182,0.00408188211649024,0.34375,0.34375,4,6,0.00631143930029299,13.2956165557955,2.60097557968324,"110101",FALSE,FALSE,FALSE,0.15,0.18
0.952307972791795,-0.0615872578370111,0.890625,0.890625,2,6,-0.0617315460716847,16.3954048499002,4.65413736300067,"110000",FALSE,FALSE,FALSE,0.15,0.18
0.999997540690646,-0.0387711637318729,1,1,0,6,-0.0343812108735504,10.4687657712382,5.3112200679943,"000000",FALSE,FALSE,FALSE,0.15,0.18
0.296048719332892,0.0134822408889348,0.65625,0.34375,3,6,0.00200379045469723,11.8562324201441,5.45866185654309,"101001",FALSE,FALSE,FALSE,0.15,0.18
0.00553223625612677,0.0927713695016002,0.015625,0.015625,6,6,0.0498532754114089,14.7878020214008,1.58689508146699,"111111",TRUE,TRUE,TRUE,0.15,0.18
0.994019118001039,-0.0772703079163963,1,1,0,6,-0.0463184152513194,4.51702212850353,0.623826884820072,"000000",FALSE,FALSE,FALSE,0.15,0.18
0.871439779519786,-0.0163277773453144,0.65625,0.34375,3,6,-0.00120122567116954,21.4073097435418,1.97814645819938,"101001",FALSE,FALSE,FALSE,0.15,0.18
0.0413108403240105,0.0315475415576815,0.34375,0.109375,4,6,0.0336535115886529,4.88860372351239,0.929192119444506,"111001",TRUE,FALSE,FALSE,0.15,0.18
0.286722837939499,0.00409860785668603,0.34375,0.109375,4,6,0.00659468131787988,28.7145852735308,13.2431573863905,"111010",FALSE,FALSE,FALSE,0.15,0.18
0.576471333921321,-0.00310435329387482,0.65625,0.65625,3,6,0.00871078396096925,14.4920986723167,7.62585255443047,"010101",FALSE,FALSE,FALSE,0.15,0.18
0.86636272352471,-0.0487643254177995,0.984375,0.984375,1,6,-0.0401176518964647,8.53245840794708,6.1657339171317,"000010",FALSE,FALSE,FALSE,0.15,0.18
0.0255412064361791,0.0283208653275014,0.34375,0.109375,4,6,0.0143309449911253,20.6430632228733,3.34020234874981,"101101",TRUE,FALSE,FALSE,0.15,0.18
0.888552212314551,-0.0973978682421576,0.65625,0.65625,3,6,0.00399721240033224,5.379284780391,0.273035935968104,"001101",FALSE,FALSE,FALSE,0.15,0.18
0.664962215938651,-0.00251113777176556,0.34375,0.34375,4,6,0.00490496750357838,15.0776647656898,7.02690345039229,"001111",FALSE,FALSE,FALSE,0.15,0.18
0.57350171641396,-0.00313662720645343,0.890625,0.34375,2,6,-0.0200119590565746,11.9659303108578,1.14461177116755,"110000",FALSE,FALSE,FALSE,0.15,0.18
0.936729487350139,-0.0330426343225235,0.890625,0.890625,2,6,-0.025806392129861,19.6388131945303,0.0375866030025511,"010100",FALSE,FALSE,FALSE,0.15,0.18
0.853108294576332,-0.0121461870806588,0.65625,0.65625,3,6,-0.00371733503453209,14.5035718157893,7.04734668937902,"101001",FALSE,FALSE,FALSE,0.15,0.18
0.114252530207895,0.00854919042994936,0.34375,0.34375,4,6,0.00741708721240308,34.9064626272988,17.6561515585154,"010111",FALSE,FALSE,FALSE,0.15,0.18
0.533265799783195,-0.000759093821815827,0.890625,0.65625,2,6,-0.00415296725423664,18.3683294600187,7.3285427651454,"100100",FALSE,FALSE,FALSE,0.15,0.18
0.70664621532721,-0.0221364805057329,0.890625,0.890625,2,6,-0.0333305265824252,4.77315572256331,0.697269203802052,"100010",FALSE,FALSE,FALSE,0.15,0.18
0.398815886761781,0.00589351961520109,0.65625,0.65625,3,6,-0.00413684964168359,13.0063994099982,3.71003057451033,"101100",FALSE,FALSE,FALSE,0.15,0.18
0.716637682880533,-0.0161909979001835,0.65625,0.65625,3,6,-0.000179392152029112,7.45410507891076,1.15080283278358,"000111",FALSE,FALSE,FALSE,0.15,0.18
0.358022117051307,0.0101547435434638,0.65625,0.34375,3,6,0.00928322878418442,13.2559626066051,9.02137349636859,"100101",FALSE,FALSE,FALSE,0.15,0.18
0.082475226263453,0.0202468768829103,0.34375,0.34375,4,6,0.0219092767432825,13.0148613614719,3.41637207979111,"101110",FALSE,FALSE,FALSE,0.15,0.18
0.991895331537691,-0.0137817774488802,1,0.890625,0,6,-0.00666750259179583,13.8360174882013,2.38958907891498,"000000",FALSE,FALSE,FALSE,0.15,0.18
0.11224521721797,0.105230728700895,0.109375,0.109375,5,6,0.0169393967826257,10.6223815767174,0.908416128571713,"110111",FALSE,FALSE,FALSE,0.15,0.18
0.272437529217404,0.0144419407707119,0.34375,0.34375,4,6,0.00793659540242309,28.1921136599176,2.69562693993085,"101011",FALSE,FALSE,FALSE,0.15,0.18
0.85949734567288,-0.040437002197833,0.65625,0.65625,3,6,-0.0352988301246251,80.9023632152792,16.0555059893178,"001101",FALSE,FALSE,FALSE,0.15,0.18
0.00950645957774352,0.0263210074041499,0.109375,0.109375,5,6,0.020031559526811,13.8687218847557,2.53512339951484,"111110",TRUE,FALSE,FALSE,0.15,0.18
0.895313100740383,-0.488948956797764,0.984375,0.65625,1,6,-0.0730081811184103,10.2969128416392,0.107018659466211,"001000",FALSE,FALSE,FALSE,0.15,0.18
0.901685734105716,-0.00837704887281617,0.890625,0.890625,2,6,-0.0110431146954773,20.7299640573301,4.16854180994059,"100100",FALSE,FALSE,FALSE,0.15,0.18
0.943854869458511,-0.0160168355950989,0.984375,0.890625,1,6,-0.0122588569629352,12.5787150936927,9.4479615514659,"010000",FALSE,FALSE,FALSE,0.15,0.18
0.497393483047379,0.000212721167145899,0.34375,0.34375,4,6,0.00992288376715478,22.2641997385091,0.326261645695306,"110011",FALSE,FALSE,FALSE,0.15,0.18
0.894502962790781,-0.139355785827193,0.984375,0.984375,1,6,-0.0270941842218413,29.0749490981517,0.522196344346628,"000010",FALSE,FALSE,FALSE,0.15,0.18
0.865090506549502,-1.65797284578629,0.890625,0.890625,2,6,-0.00242893168686642,5.27027781383473,0.0000103782204221785,"001001",FALSE,FALSE,FALSE,0.15,0.18
0.948597607441829,-0.0272475955514824,0.890625,0.890625,2,6,-0.0152106167090122,34.709320827734,11.1661433026383,"001001",FALSE,FALSE,FALSE,0.15,0.18
0.832398339070425,-0.00794014861143144,0.890625,0.890625,2,6,-0.00986224076242315,20.5809160488047,7.69159170650221,"000011",FALSE,FALSE,FALSE,0.15,0.18
0.137761063299213,0.111162549775177,0.34375,0.34375,4,6,0.00601550353398306,12.6300484250368,2.84609099775653,"101110",FALSE,FALSE,FALSE,0.15,0.18
0.922488203503256,-0.0247064879712471,0.984375,0.890625,1,6,-0.0108542902571962,29.5025899746202,9.73500964266291,"000100",FALSE,FALSE,FALSE,0.15,0.18
0.929842554584421,-0.0231417377433379,0.890625,0.890625,2,6,-0.00262540336999206,5.41425796320456,1.24477597654603,"100001",FALSE,FALSE,FALSE,0.15,0.18
0.57692212882934,-0.011522736657676,0.34375,0.34375,4,6,0.0223462285823707,4.69859922132909,1.06114502108686,"110101",FALSE,FALSE,FALSE,0.15,0.18
0.235704220893636,0.0172567637190691,0.65625,0.34375,3,6,0.00251293817048293,9.0660406518133,1.35743664460433,"110001",FALSE,FALSE,FALSE,0.15,0.18
0.00536211802327605,0.0192086486725686,0.109375,0.109375,5,6,0.0145866263219085,15.1473248834007,7.31983213578019,"111101",TRUE,FALSE,FALSE,0.15,0.18
0.534162068481375,-0.00148226738302478,0.34375,0.34375,4,6,0.0124876401164412,11.0384721637962,3.19169865197965,"110101",FALSE,FALSE,FALSE,0.15,0.18
0.1643420820828,0.212855310656728,0.984375,0.984375,1,6,-0.00932525575803433,28.5482287193124,0.457158593497656,"100000",FALSE,FALSE,FALSE,0.15,0.18
0.80385108493715,-0.00735992310125385,0.890625,0.890625,2,6,-0.00218687167420861,57.8286448230395,26.6503136392128,"001001",FALSE,FALSE,FALSE,0.15,0.18
0.0644789775784671,0.0475307515565706,0.65625,0.34375,3,6,0.0115702721195546,8.19387493467325,2.07169467653985,"110010",FALSE,FALSE,FALSE,0.15,0.18
0.27131951357547,0.0272334204626402,0.65625,0.65625,3,6,0.0239673990655492,2.91557342572509,0.544495341475768,"010011",FALSE,FALSE,FALSE,0.15,0.18
0.599770434236508,-0.00216148126670745,0.34375,0.34375,4,6,0.00133362150430516,18.3172442952359,9.52763690651607,"110110",FALSE,FALSE,FALSE,0.15,0.18
0.942106365801438,-0.0255948400933938,0.984375,0.984375,1,6,-0.0340067971227095,13.6073189580686,4.6616030543228,"000010",FALSE,FALSE,FALSE,0.15,0.18
0.152209656080643,0.0110704295645552,0.890625,0.65625,2,6,-0.00234225967344948,43.9923232335938,26.7286442642547,"000101",FALSE,FALSE,FALSE,0.15,0.18
0.577200739371826,-0.00341510110919111,0.890625,0.65625,2,6,-0.0232810768868605,20.2333795922898,7.7273983826637,"010010",FALSE,FALSE,FALSE,0.15,0.18
0.931268696696077,-0.032171995935262,0.984375,0.984375,1,6,-0.0173589791083653,11.7435477917243,4.67596066008213,"100000",FALSE,FALSE,FALSE,0.15,0.18
0.00173637544065396,0.0533631681725903,0.109375,0.109375,5,6,0.0455864961651502,11.1961310820772,3.65263427912503,"110111",TRUE,FALSE,FALSE,0.15,0.18
0.987041761669509,-0.156660844500924,0.984375,0.890625,1,6,-0.106153201313493,9.52170446370956,1.23404284545467,"100000",FALSE,FALSE,FALSE,0.15,0.18
0.9221445791709,-0.0401671923819061,0.890625,0.890625,2,6,-0.0105561264473669,3.94862142340303,0.78657655857074,"001001",FALSE,FALSE,FALSE,0.15,0.18
0.993883859885413,-0.0658506669142797,0.984375,0.984375,1,6,-0.0483083943078231,3.64645624640437,0.582761129734007,"000100",FALSE,FALSE,FALSE,0.15,0.18
0.511399772612134,-0.00324454163028215,0.65625,0.65625,3,6,-0.0105491969418913,3.98617241052586,1.19266457107047,"010101",FALSE,FALSE,FALSE,0.15,0.18
0.0986460542922686,0.0302348256924419,0.109375,0.109375,5,6,0.00634140586904286,6.97088170723553,1.05240064807097,"111110",FALSE,FALSE,FALSE,0.15,0.18
0.231999912820459,0.00730343184845169,0.34375,0.34375,4,6,0.00342798964030711,11.0190594406058,6.96624863210809,"110110",FALSE,FALSE,FALSE,0.15,0.18
0.0638867632132039,0.0438402857558162,0.34375,0.109375,4,6,0.0149612893404021,5.25920321403333,2.57262570614066,"110011",FALSE,FALSE,FALSE,0.15,0.18
0.159596625245452,0.0602889365082684,0.34375,0.34375,4,6,0.0135883070719434,4.68833026858435,0.622907679964194,"010111",FALSE,FALSE,FALSE,0.15,0.18
0.935883960565449,-0.0507119933549367,0.984375,0.984375,1,6,-0.0333359387242145,19.5646178198511,6.94588596188261,"100000",FALSE,FALSE,FALSE,0.15,0.18
0.500133994834638,-0.0000126380373421162,0.890625,0.65625,2,6,-0.0166349311042733,33.7842417190697,9.13444204844706,"101000",FALSE,FALSE,FALSE,0.15,0.18
0.835091949364562,-0.0371006265530036,0.890625,0.890625,2,6,-0.00170892102011666,30.6264205064167,2.04790956846862,"000011",FALSE,FALSE,FALSE,0.15,0.18
0.333515938488808,0.0251594942226694,0.65625,0.34375,3,6,-0.00363082152483601,5.33544693195122,1.4757674610985,"011100",FALSE,FALSE,FALSE,0.15,0.18
0.632915562349392,-0.00753555259870343,0.65625,0.65625,3,6,-0.0169410237074253,6.82317954794639,1.48378780699366,"011001",FALSE,FALSE,FALSE,0.15,0.18
0.228628868729478,0.00903776245628844,0.65625,0.34375,3,6,0.0010683622918668,37.9050674852204,4.18457108986584,"101010",FALSE,FALSE,FALSE,0.15,0.18
0.324795978341186,0.00971151368899159,0.890625,0.890625,2,6,-0.0155049555786089,7.56116276150704,3.27409822568572,"010001",FALSE,FALSE,FALSE,0.15,0.18
0.0451897455763636,0.0293562799766655,0.34375,0.34375,4,6,0.035418382883749,4.57282141038698,2.29494799834528,"110101",TRUE,FALSE,FALSE,0.15,0.18
0.891972529448188,-0.735049709222571,1,0.984375,0,6,-0.0594268288948201,4.47975708488451,0.00794324853641804,"000000",FALSE,FALSE,FALSE,0.15,0.18
0.0832354845826154,0.177012171263403,0.34375,0.109375,4,6,0.0386114273980226,4.20555723462665,0.0457847817795913,"011110",FALSE,FALSE,FALSE,0.15,0.18
0.0775645724824928,0.0422719354920463,0.34375,0.34375,4,6,0.0297382106394781,12.1713185635944,1.39924112683876,"010111",FALSE,FALSE,FALSE,0.15,0.18
0.870836856276937,-0.111963159692282,0.65625,0.65625,3,6,-0.0447821044868983,9.79258588387418,0.85659658043641,"101001",FALSE,FALSE,FALSE,0.15,0.18
0.153552936504984,0.0956002064700284,0.890625,0.890625,2,6,-0.0350140222152013,4.06712756611623,0.891565573699097,"100100",FALSE,FALSE,FALSE,0.15,0.18
0.000052740260482528,0.0466298431338606,0.015625,0.015625,6,6,0.0387056409749573,18.3801685875296,3.87052547123264,"111111",TRUE,TRUE,TRUE,0.15,0.18
0.671984741538789,-0.00684959829005823,0.65625,0.34375,3,6,0.000751767981634344,8.13744311528071,4.121561467016,"010101",FALSE,FALSE,FALSE,0.15,0.18
0.823370358919002,-0.0272486127427694,0.65625,0.65625,3,6,-0.000528286013031121,10.0282348094575,2.11355053303926,"001101",FALSE,FALSE,FALSE,0.15,0.18
0.299482629046372,0.0137338213744298,0.65625,0.34375,3,6,-0.00236563988582217,5.94789936223252,1.36245831024856,"011010",FALSE,FALSE,FALSE,0.15,0.18
0.101110976576789,0.0198331653238999,0.109375,0.109375,5,6,0.0132397473095898,24.1226882338343,8.19132264529786,"011111",FALSE,FALSE,FALSE,0.15,0.18
0.03169926226963,0.0585728231762903,0.34375,0.34375,4,6,0.0911089003489077,4.69730204607399,2.22868112206031,"111010",TRUE,FALSE,FALSE,0.15,0.18
0.548697597723441,-0.00174049516913096,0.34375,0.109375,4,6,0.00512699573556752,13.0402494774651,3.87730668629325,"110101",FALSE,FALSE,FALSE,0.15,0.18
0.837510326954262,-0.162580284207353,0.65625,0.65625,3,6,-0.00811670687981603,4.41330704958729,0.244209604098991,"111000",FALSE,FALSE,FALSE,0.15,0.18
0.410224094500908,0.0116896297308454,0.65625,0.65625,3,6,-0.00461598136933361,8.26398333864282,1.89750209086549,"011010",FALSE,FALSE,FALSE,0.15,0.18
0.0874386728146264,0.0248162471450765,0.109375,0.109375,5,6,0.0325236544825961,4.03870970980956,1.55650242080154,"111101",FALSE,FALSE,FALSE,0.15,0.18
0.914672819892588,-0.0265877571897775,0.890625,0.890625,2,6,-0.0308143482594431,13.8122413750252,3.85770081558324,"000101",FALSE,FALSE,FALSE,0.15,0.18
0.897136067921951,-0.027063874664739,0.984375,0.890625,1,6,-0.00542872450160714,21.4021211452732,6.46343075680981,"000100",FALSE,FALSE,FALSE,0.15,0.18
0.969053912214039,-0.174039678430303,0.984375,0.890625,1,6,-0.0668925216295546,7.59820155313562,0.645632853669596,"000010",FALSE,FALSE,FALSE,0.15,0.18
0.0300465726528113,0.0181289300757384,0.65625,0.34375,3,6,0.00671615395738856,32.9412621050714,1.9915104830689,"000111",TRUE,FALSE,FALSE,0.15,0.18
0.905263209014214,-0.0245657111975244,0.890625,0.34375,2,6,-0.0221231778329534,298.948157608527,78.8870018448232,"001100",FALSE,FALSE,FALSE,0.15,0.18
0.122683231455245,0.0144407996801381,0.34375,0.34375,4,6,0.0241942883704904,28.6292772858438,12.915996927713,"110110",FALSE,FALSE,FALSE,0.15,0.18
0.297216611570625,0.00299333345733495,0.109375,0.109375,5,6,0.00544181492698437,24.4459958886548,9.2182161309033,"111101",FALSE,FALSE,FALSE,0.15,0.18
0.129692877699033,0.0209640432903838,0.109375,0.109375,5,6,0.00359622786155755,31.05259928092,19.863427679739,"111011",FALSE,FALSE,FALSE,0.15,0.18
0.935736186131872,-0.033136352157953,0.984375,0.890625,1,6,-0.0126745887207832,6.5406915674785,0.505118184756379,"000100",FALSE,FALSE,FALSE,0.15,0.18
0.944255674699231,-0.0464770834615586,0.984375,0.984375,1,6,-0.0493490985352554,5.93304928940409,1.85617363070002,"001000",FALSE,FALSE,FALSE,0.15,0.18
0.0108044195828879,0.061467399921593,0.34375,0.34375,4,6,0.0453469233032242,14.8262780031558,5.69884644113759,"011011",TRUE,FALSE,FALSE,0.15,0.18
0.130814678907396,0.250332707246002,0.65625,0.65625,3,6,0.00310526457773941,71.0503199716509,2.78057899160516,"101001",FALSE,FALSE,FALSE,0.15,0.18
0.228631489726806,0.0151499201703142,0.34375,0.34375,4,6,0.00251693651589857,24.7319528923365,10.5487220887563,"110110",FALSE,FALSE,FALSE,0.15,0.18
0.0164817559404465,0.0427144920736075,0.109375,0.109375,5,6,0.0363860574054105,5.0214612046828,1.82890691897577,"111011",TRUE,FALSE,FALSE,0.15,0.18
0.675285467066001,-0.0066907146473462,0.34375,0.34375,4,6,0.00676187367352421,35.2233452639371,5.41309518112114,"011101",FALSE,FALSE,FALSE,0.15,0.18
0.308134218118353,0.0264879117156482,0.109375,0.109375,5,6,0.0181519744351784,15.7223609769875,0.877987768748447,"111011",FALSE,FALSE,FALSE,0.15,0.18
0.298683147323497,0.00540846192374263,0.34375,0.34375,4,6,0.00310428240759553,14.0193144439702,5.47333470631478,"011110",FALSE,FALSE,FALSE,0.15,0.18
0.322855104150925,0.0141730760739173,0.890625,0.890625,2,6,-0.00825683712621639,12.1831980884913,1.15633738450825,"100010",FALSE,FALSE,FALSE,0.15,0.18
0.564593412283031,-0.0145951439163665,0.890625,0.65625,2,6,-0.00530124808879817,53.4648217539263,2.60576480133967,"000011",FALSE,FALSE,FALSE,0.15,0.18
0.59910086424158,-0.00155490648953564,0.65625,0.34375,3,6,0.00245702575035955,37.2784250286937,23.0973543374518,"010110",FALSE,FALSE,FALSE,0.15,0.18
