"etiket","X","Y","Z","moderator","dl","ocr","cv0","cv1"
"olcek_Z","ERISIM","GUV_Saglayici","MEMNUNIYET","Cinsiyet",-0.936228417761467,0,2.54058761769794,6.47937347659237
"olcek_Z","ERISIM","GUV_Saglayici","MEMNUNIYET","YasGrup",-1.5624668176144,0,3.68250881250381,17.5676840750683
"olcek_Z","ERISIM","GUV_Saglayici","MEMNUNIYET","EgitimGrup",-1.76558137552136,0,4.36955449963343,25.5399127953704
"olcek_Z","ERISIM","GUV_Saglayici","MEMNUNIYET","MedeniDurum",-0.631330775006373,0,2.55071142576674,4.79562041369809
"olcek_Z","ERISIM","GUV_Saglayici","MEMNUNIYET","Gelir",-1.46586713252353,0,2.04328585094058,8.85007877035297
"olcek_Z","ERISIM","GUV_Saglayici","MEMNUNIYET","MeslekGrup",-1.22994042867969,0,11.4864054510786,39.2952886772862
"olcek_Z","ERISIM","GUV_Odeyici","MEMNUNIYET","Cinsiyet",-0.278205991552664,1,4.29521174336006,5.67293628100676
"olcek_Z","ERISIM","GUV_Odeyici","MEMNUNIYET","YasGrup",-3.03867941057557,0,0.584282216501906,12.1984422776246
"olcek_Z","ERISIM","GUV_Odeyici","MEMNUNIYET","EgitimGrup",-1.9276892084485,0.333333333333333,3.15780330091777,21.7055033519508
"olcek_Z","ERISIM","GUV_Odeyici","MEMNUNIYET","MedeniDurum",0.676939957645404,1,1.96775888573549,0.999955312147967
"olcek_Z","ERISIM","GUV_Odeyici","MEMNUNIYET","Gelir",-1.17115668403038,0.333333333333333,4.73882250090094,15.2861222270469
"olcek_Z","ERISIM","GUV_Odeyici","MEMNUNIYET","MeslekGrup",-1.38606319559343,0,10.5621341525545,42.2387713637422
"olcek_Z","ERISIM","GUVEN","MEMNUNIYET","Cinsiyet",0.116141819644241,1,3.06901614068955,2.73249528309809
"olcek_Z","ERISIM","GUVEN","MEMNUNIYET","YasGrup",-1.83958436958642,0,2.28093934487212,14.3560538562618
"olcek_Z","ERISIM","GUVEN","MEMNUNIYET","EgitimGrup",-1.85633800533584,0,3.40459469405638,21.790278015842
"olcek_Z","ERISIM","GUVEN","MEMNUNIYET","MedeniDurum",-0.311763979925696,1,2.03925412652178,2.78527913951343
"olcek_Z","ERISIM","GUVEN","MEMNUNIYET","Gelir",-1.49730595758521,0,2.33435781188095,10.4337191473434
"olcek_Z","ERISIM","GUVEN","MEMNUNIYET","MeslekGrup",-1.27990137960737,0,11.1302611686761,40.0275917697106
"olcek_Z","ERISIM","SOY_index","MEMNUNIYET","Cinsiyet",-2.55138172542424,0,3.74830066568491,48.0712511551814
"olcek_Z","ERISIM","SOY_index","MEMNUNIYET","YasGrup",-1.33521488824678,0,14.1945768605249,53.9509267336357
"olcek_Z","ERISIM","SOY_index","MEMNUNIYET","EgitimGrup",-1.36822253577901,0.333333333333333,14.645194068987,57.5316233559595
"olcek_Z","ERISIM","SOY_index","MEMNUNIYET","MedeniDurum",-1.61364347360861,0,3.06755559593427,15.4024178114833
"olcek_Z","ERISIM","SOY_index","MEMNUNIYET","Gelir",-0.219201793813493,0.666666666666667,8.49246054819024,10.5738140238552
"olcek_Z","ERISIM","SOY_index","MEMNUNIYET","MeslekGrup",-1.08672172779395,0.4,10.9235596505397,32.3833247118471
"olcek_Z","ERISIM","MTT","GUV_Saglayici","Cinsiyet",1.34326269524703,1,3.02032582703712,0.788283100297401
"olcek_Z","ERISIM","MTT","GUV_Saglayici","YasGrup",-2.56881684440792,0,1.95285653361009,25.4855095788789
"olcek_Z","ERISIM","MTT","GUV_Saglayici","EgitimGrup",-2.48367235077319,0,3.81210842065574,45.6888726097197
"olcek_Z","ERISIM","MTT","GUV_Saglayici","MedeniDurum",-2.78362006358587,0,1.33595894944638,21.6124474336902
"olcek_Z","ERISIM","MTT","GUV_Saglayici","Gelir",-1.53947009343314,0.666666666666667,1.57780324611676,7.35590673177264
"olcek_Z","ERISIM","MTT","GUV_Saglayici","MeslekGrup",-1.43171057129473,0.4,6.85927873764036,28.7119343783259
"olcek_Z","ERISIM","FCV","GUV_Saglayici","Cinsiyet",1.5774263480914,1,10.8712382085362,2.24497470450295
"olcek_Z","ERISIM","FCV","GUV_Saglayici","YasGrup",-2.35011455121437,0,3.1770703176146,33.3172087387019
"olcek_Z","ERISIM","FCV","GUV_Saglayici","EgitimGrup",-2.5216975800254,0.333333333333333,6.77750957148839,84.3780499434004
"olcek_Z","ERISIM","FCV","GUV_Saglayici","MedeniDurum",-2.16425909199131,0,2.93192027317416,25.5315945374822
"olcek_Z","ERISIM","FCV","GUV_Saglayici","Gelir",-1.1212630664691,1,7.21745018714666,22.1483897926511
"olcek_Z","ERISIM","FCV","GUV_Saglayici","MeslekGrup",-1.36691262598285,0.4,9.52743293524446,37.3782110138418
"olcek_Z","ERISIM","RNS","GUV_Saglayici","Cinsiyet",-0.0512330834242629,1,10.0120657532657,10.5383820376736
"olcek_Z","ERISIM","RNS","GUV_Saglayici","YasGrup",-2.14611220763288,0,6.06449751880764,51.86083591792
"olcek_Z","ERISIM","RNS","GUV_Saglayici","EgitimGrup",-2.28318273093487,0.333333333333333,8.37030153930385,82.0946329374428
"olcek_Z","ERISIM","RNS","GUV_Saglayici","MedeniDurum",-3.06038709614141,0,1.71059633203912,36.4969663567849
"olcek_Z","ERISIM","RNS","GUV_Saglayici","Gelir",-1.2684522942996,0.666666666666667,8.66138036069299,30.7942012146024
"olcek_Z","ERISIM","RNS","GUV_Saglayici","MeslekGrup",-2.69257122066723,0.6,8.63990509974482,127.607968838889
"olcek_Z","ERISIM","ILT","GUV_Saglayici","Cinsiyet",-0.230065821306523,1,6.47507079613139,8.15006060087424
"olcek_Z","ERISIM","ILT","GUV_Saglayici","YasGrup",-2.58337309218608,0,2.06543185631303,27.3498879672064
"olcek_Z","ERISIM","ILT","GUV_Saglayici","EgitimGrup",-1.99365776751452,0.333333333333333,7.82313665681387,57.440139293517
"olcek_Z","ERISIM","ILT","GUV_Saglayici","MedeniDurum",-2.63082110957002,0,2.28783288823412,31.7669406275532
"olcek_Z","ERISIM","ILT","GUV_Saglayici","Gelir",-1.63086124433254,0.333333333333333,2.03708410149758,10.4059803196211
"olcek_Z","ERISIM","ILT","GUV_Saglayici","MeslekGrup",-1.49946130113498,0.6,10.7685950970586,48.2355035730232
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Saglayici","Cinsiyet",0.109108493533819,1,5.63581164785199,5.05325545560266
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Saglayici","YasGrup",-2.18762810264032,0,3.60204847554684,32.1088216366372
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Saglayici","EgitimGrup",-2.21423161350447,0,6.8807763307981,62.9891884120494
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Saglayici","MedeniDurum",-2.74309129449483,0,1.84822309137897,28.7120238909312
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Saglayici","Gelir",-1.96345167466735,0,1.54907596320588,11.0354219963889
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Saglayici","MeslekGrup",-1.14532008594076,0.6,7.83746254317155,24.6366510334515
"olcek_Z","MEMNUNIYET","ERS","GUV_Saglayici","Cinsiyet",-1.34688762772665,0,6.50491091116572,25.014234561595
"olcek_Z","MEMNUNIYET","ERS","GUV_Saglayici","YasGrup",-2.01412910059281,0,2.11165580967999,15.8251664850648
"olcek_Z","MEMNUNIYET","ERS","GUV_Saglayici","EgitimGrup",-1.98900861994043,0,7.8835204134838,57.6150131163395
"olcek_Z","MEMNUNIYET","ERS","GUV_Saglayici","MedeniDurum",-3.5589979498458,0,0.846176238669745,29.7244619116099
"olcek_Z","MEMNUNIYET","ERS","GUV_Saglayici","Gelir",-0.537227869142656,0.666666666666667,5.06752431872751,8.67183370348606
"olcek_Z","MEMNUNIYET","ERS","GUV_Saglayici","MeslekGrup",-1.43850772433322,0.2,13.6386953626929,57.4789460348839
"olcek_Z","MEMNUNIYET","KAB","GUV_Saglayici","Cinsiyet",2.67538094606565,1,7.87437341596583,0.542391427133604
"olcek_Z","MEMNUNIYET","KAB","GUV_Saglayici","YasGrup",-3.15344785478364,0,0.599173174770654,14.0306364216621
"olcek_Z","MEMNUNIYET","KAB","GUV_Saglayici","EgitimGrup",-1.58819181539337,0,5.17567604378335,25.3343652421111
"olcek_Z","MEMNUNIYET","KAB","GUV_Saglayici","MedeniDurum",-1.43926641677808,0,4.26227499757569,17.9765741340052
"olcek_Z","MEMNUNIYET","KAB","GUV_Saglayici","Gelir",-2.09188500790547,0,2.62069334534124,21.2280608113896
"olcek_Z","MEMNUNIYET","KAB","GUV_Saglayici","MeslekGrup",-1.55200204993974,0,9.20245605235613,43.4439873585792
"olcek_Z","MEMNUNIYET","UYG","GUV_Saglayici","Cinsiyet",-0.732123287168627,1,5.88021452881052,12.2278548515598
"olcek_Z","MEMNUNIYET","UYG","GUV_Saglayici","YasGrup",-3.29479559000792,0,0.64102553173905,17.2896769149172
"olcek_Z","MEMNUNIYET","UYG","GUV_Saglayici","EgitimGrup",-2.4647666981163,0,3.2472729731334,38.1903268550748
"olcek_Z","MEMNUNIYET","UYG","GUV_Saglayici","MedeniDurum",-1.75693114403936,0,3.90668890407717,22.6378058478725
"olcek_Z","MEMNUNIYET","UYG","GUV_Saglayici","Gelir",-2.14114907706081,0.333333333333333,2.17728873562333,18.5270066151765
"olcek_Z","MEMNUNIYET","UYG","GUV_Saglayici","MeslekGrup",-1.48681572718113,0,12.0510776801598,53.3017848671228
"olcek_Z","MEMNUNIYET","ULS","GUV_Saglayici","Cinsiyet",0.307225721246393,1,2.56028976481466,1.88305360815491
"olcek_Z","MEMNUNIYET","ULS","GUV_Saglayici","YasGrup",-1.87279911320215,0,1.71866507926097,11.1824657210339
"olcek_Z","MEMNUNIYET","ULS","GUV_Saglayici","EgitimGrup",-0.492645221135179,1,7.57422171365777,12.3962725137906
"olcek_Z","MEMNUNIYET","ULS","GUV_Saglayici","MedeniDurum",-2.64018843391216,0,2.29628508723495,32.1843746552314
"olcek_Z","MEMNUNIYET","ULS","GUV_Saglayici","Gelir",-1.05913022888547,0,6.04758682023789,17.4404034139925
"olcek_Z","MEMNUNIYET","ULS","GUV_Saglayici","MeslekGrup",-0.840516538788261,0.4,8.25468174984163,19.1307514457892
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Saglayici","Cinsiyet",1.54052750943946,1,4.48312354384531,0.960590101282047
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Saglayici","YasGrup",-1.31957313570979,0,2.5565132806807,9.56602222864118
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Saglayici","EgitimGrup",-1.5231522770844,0,6.12244867301451,28.0815957103004
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Saglayici","MedeniDurum",-5.87060794351172,0,0.0796183588970009,28.221878075736
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Saglayici","Gelir",-2.77260329947598,0,0.898585295798112,14.3775744665413
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Saglayici","MeslekGrup",-1.35777161047569,0,9.15071470881664,35.5735931718111
"olcek_Z","ERISIM","SOY_index","GUV_Saglayici","Cinsiyet",-1.39807056694061,0,3.74830066568491,15.1708094480086
"olcek_Z","ERISIM","SOY_index","GUV_Saglayici","YasGrup",-1.47510895128492,0,14.1945768605249,62.0517635237586
"olcek_Z","ERISIM","SOY_index","GUV_Saglayici","EgitimGrup",-1.33913646629299,0.333333333333333,14.645194068987,55.8823561825169
"olcek_Z","ERISIM","SOY_index","GUV_Saglayici","MedeniDurum",-2.17163159304139,0,3.06755559593427,26.9103943101011
"olcek_Z","ERISIM","SOY_index","GUV_Saglayici","Gelir",-0.358530089201774,0.666666666666667,8.49246054819024,12.1546141741148
"olcek_Z","ERISIM","SOY_index","GUV_Saglayici","MeslekGrup",-1.20817784782933,0.4,10.9235596505397,36.5653013798768
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Saglayici","Cinsiyet",-0.920245789121214,0,10.927239124408,27.4263564101719
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Saglayici","YasGrup",-1.57182354865123,0,0.661868509580245,3.18717578829978
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Saglayici","EgitimGrup",-0.4212221841739,0.333333333333333,11.8297476155964,18.026439259745
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Saglayici","MedeniDurum",-2.88119332884954,0,0.26006174420681,4.63834289014098
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Saglayici","Gelir",-0.18920943117289,0.333333333333333,7.92401594417289,9.57454076811197
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Saglayici","MeslekGrup",-0.5328365564925,0.2,10.4075801158897,17.7320006731688
"olcek_Z","ERISIM","MTT","GUV_Odeyici","Cinsiyet",-0.899260961298395,0,3.02032582703712,7.42331467091501
"olcek_Z","ERISIM","MTT","GUV_Odeyici","YasGrup",-2.55077124862296,0,1.95285653361009,25.0297331216428
"olcek_Z","ERISIM","MTT","GUV_Odeyici","EgitimGrup",-2.29390262589295,0,3.81210842065574,37.7915319701031
"olcek_Z","ERISIM","MTT","GUV_Odeyici","MedeniDurum",-2.52864457993284,0,1.33595894944638,16.7482526763731
"olcek_Z","ERISIM","MTT","GUV_Odeyici","Gelir",-2.14538095339923,0,1.57780324611676,13.4827958067594
"olcek_Z","ERISIM","MTT","GUV_Odeyici","MeslekGrup",-1.26415306236536,0.4,6.85927873764036,24.2824862328358
"olcek_Z","ERISIM","FCV","GUV_Odeyici","Cinsiyet",-0.635728512249265,1,10.8712382085362,20.5292175534989
"olcek_Z","ERISIM","FCV","GUV_Odeyici","YasGrup",-2.50617840307141,0,3.1770703176146,38.9445131893992
"olcek_Z","ERISIM","FCV","GUV_Odeyici","EgitimGrup",-2.37717463326293,0.333333333333333,6.77750957148839,73.0237221439324
"olcek_Z","ERISIM","FCV","GUV_Odeyici","MedeniDurum",-1.65774243542896,0,2.93192027317416,15.3851080201674
"olcek_Z","ERISIM","FCV","GUV_Odeyici","Gelir",-0.50899272619856,1,7.21745018714666,12.0070557673237
"olcek_Z","ERISIM","FCV","GUV_Odeyici","MeslekGrup",-1.48021750027594,0.2,9.52743293524446,41.8625995338952
"olcek_Z","ERISIM","RNS","GUV_Odeyici","Cinsiyet",-0.846938412303901,1,10.0120657532657,23.3530910383121
"olcek_Z","ERISIM","RNS","GUV_Odeyici","YasGrup",-2.22492096366481,0,6.06449751880764,56.1132884232171
"olcek_Z","ERISIM","RNS","GUV_Odeyici","EgitimGrup",-2.13112455423781,0.333333333333333,8.37030153930385,70.5142251995481
"olcek_Z","ERISIM","RNS","GUV_Odeyici","MedeniDurum",-2.67680225189284,0,1.71059633203912,24.8695533743643
"olcek_Z","ERISIM","RNS","GUV_Odeyici","Gelir",-0.112415573529276,1,8.66138036069299,9.69189218261695
"olcek_Z","ERISIM","RNS","GUV_Odeyici","MeslekGrup",-2.15700148511412,0.2,8.63990509974482,74.693500854514
"olcek_Z","ERISIM","ILT","GUV_Odeyici","Cinsiyet",-0.149342234946129,1,6.47507079613139,7.5180122641962
"olcek_Z","ERISIM","ILT","GUV_Odeyici","YasGrup",-2.40591957282616,0,2.06543185631303,22.9027940301014
"olcek_Z","ERISIM","ILT","GUV_Odeyici","EgitimGrup",-1.70571649913344,0.333333333333333,7.82313665681387,43.0689397269135
"olcek_Z","ERISIM","ILT","GUV_Odeyici","MedeniDurum",-1.97867781606509,0,2.28783288823412,16.5482913089803
"olcek_Z","ERISIM","ILT","GUV_Odeyici","Gelir",-0.923997823617195,0.333333333333333,2.03708410149758,5.13211189502178
"olcek_Z","ERISIM","ILT","GUV_Odeyici","MeslekGrup",-1.38425646675,0,10.7685950970586,42.9866887643857
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Odeyici","Cinsiyet",-0.670540806947522,1,5.63581164785199,11.0196713675068
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Odeyici","YasGrup",-2.20179227342015,0,3.60204847554684,32.5668526269321
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Odeyici","EgitimGrup",-2.01639093793678,0,6.8807763307981,51.6826649003864
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Odeyici","MedeniDurum",-2.34193951818667,0,1.84822309137897,19.2240905648513
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Odeyici","Gelir",-1.5894324509348,0,1.54907596320588,7.59196959528891
"olcek_Z","ERISIM","MEMNUNIYET","GUV_Odeyici","MeslekGrup",-1.33232519458007,0.2,7.83746254317155,29.702770440592
"olcek_Z","MEMNUNIYET","ERS","GUV_Odeyici","Cinsiyet",-0.116219159546173,1,6.50491091116572,7.30658923638871
"olcek_Z","MEMNUNIYET","ERS","GUV_Odeyici","YasGrup",-2.54296700803998,0,2.11165580967999,26.8546608961989
"olcek_Z","MEMNUNIYET","ERS","GUV_Odeyici","EgitimGrup",-1.80024686726427,0,7.8835204134838,47.704294505745
"olcek_Z","MEMNUNIYET","ERS","GUV_Odeyici","MedeniDurum",-2.86161834070836,0,0.846176238669745,14.799460549085
"olcek_Z","MEMNUNIYET","ERS","GUV_Odeyici","Gelir",-0.279724049576308,0.666666666666667,5.06752431872751,6.70314251382404
"olcek_Z","MEMNUNIYET","ERS","GUV_Odeyici","MeslekGrup",-1.20162564632508,0.4,13.6386953626929,45.3557357872187
"olcek_Z","MEMNUNIYET","KAB","GUV_Odeyici","Cinsiyet",0.91297016250478,1,7.87437341596583,3.16022570575644
"olcek_Z","MEMNUNIYET","KAB","GUV_Odeyici","YasGrup",-1.25109031158257,0,0.599173174770654,2.09360132959121
"olcek_Z","MEMNUNIYET","KAB","GUV_Odeyici","EgitimGrup",-1.82184817471066,0,5.17567604378335,32.0026318083691
"olcek_Z","MEMNUNIYET","KAB","GUV_Odeyici","MedeniDurum",2.65923617423155,1,4.26227499757569,0.2983663602729
"olcek_Z","MEMNUNIYET","KAB","GUV_Odeyici","Gelir",-2.15943924945589,0.333333333333333,2.62069334534124,22.7116536912069
"olcek_Z","MEMNUNIYET","KAB","GUV_Odeyici","MeslekGrup",-1.57252961866895,0.2,9.20245605235613,44.3450029862477
"olcek_Z","MEMNUNIYET","UYG","GUV_Odeyici","Cinsiyet",-0.750871925050148,0,5.88021452881052,12.4592730839397
"olcek_Z","MEMNUNIYET","UYG","GUV_Odeyici","YasGrup",-3.43957047124157,0,0.64102553173905,19.9830516060333
"olcek_Z","MEMNUNIYET","UYG","GUV_Odeyici","EgitimGrup",-2.03173418623292,0,3.2472729731334,24.7679318986018
"olcek_Z","MEMNUNIYET","UYG","GUV_Odeyici","MedeniDurum",-1.11758900885729,0,3.90668890407717,11.9445988630147
"olcek_Z","MEMNUNIYET","UYG","GUV_Odeyici","Gelir",-2.17913818748242,0.333333333333333,2.17728873562333,19.2443708590914
"olcek_Z","MEMNUNIYET","UYG","GUV_Odeyici","MeslekGrup",-1.46898463444589,0,12.0510776801598,52.359779251692
"olcek_Z","MEMNUNIYET","ULS","GUV_Odeyici","Cinsiyet",0.871235455830002,1,2.56028976481466,1.07131297986571
"olcek_Z","MEMNUNIYET","ULS","GUV_Odeyici","YasGrup",-2.0701518966609,0,1.71866507926097,13.6221858286176
"olcek_Z","MEMNUNIYET","ULS","GUV_Odeyici","EgitimGrup",0.433885579673736,1,7.57422171365777,4.90799261251189
"olcek_Z","MEMNUNIYET","ULS","GUV_Odeyici","MedeniDurum",-2.44315482562789,0,2.29628508723495,26.4286187686545
"olcek_Z","MEMNUNIYET","ULS","GUV_Odeyici","Gelir",-1.25038904223269,0,6.04758682023789,21.1163656527892
"olcek_Z","MEMNUNIYET","ULS","GUV_Odeyici","MeslekGrup",-0.736923806225886,0.4,8.25468174984163,17.2481403363049
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Odeyici","Cinsiyet",0.597292713165603,1,4.48312354384531,2.46706036959759
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Odeyici","YasGrup",-1.89975162153071,0,2.5565132806807,17.0883330906077
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Odeyici","EgitimGrup",-1.47979869472203,0,6.12244867301451,26.890170810501
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Odeyici","MedeniDurum",-5.22398451596317,0,0.0796183588970009,14.7829437604233
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Odeyici","Gelir",-2.94354338414835,0,0.898585295798112,17.0578370432731
"olcek_Z","MEMNUNIYET","ERISIM","GUV_Odeyici","MeslekGrup",-1.44023951779018,0.2,9.15071470881664,38.6316351820941
"olcek_Z","ERISIM","SOY_index","GUV_Odeyici","Cinsiyet",-1.31036001988452,0,3.74830066568491,13.8968556635503
"olcek_Z","ERISIM","SOY_index","GUV_Odeyici","YasGrup",-1.34979276729574,0,14.1945768605249,54.7431774555326
"olcek_Z","ERISIM","SOY_index","GUV_Odeyici","EgitimGrup",-1.25708164494203,0.333333333333333,14.645194068987,51.4800254541439
"olcek_Z","ERISIM","SOY_index","GUV_Odeyici","MedeniDurum",-1.93102579457767,0,3.06755559593427,21.1556459738845
"olcek_Z","ERISIM","SOY_index","GUV_Odeyici","Gelir",-0.476952216012822,0.333333333333333,8.49246054819024,13.6826826349144
"olcek_Z","ERISIM","SOY_index","GUV_Odeyici","MeslekGrup",-1.56472379855533,0.4,10.9235596505397,52.2294071591037
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Odeyici","Cinsiyet",-0.566582888206778,0,10.927239124408,19.256363215537
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Odeyici","YasGrup",-1.01319793890866,0,0.661868509580245,1.82304755184324
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Odeyici","EgitimGrup",0.265926947937974,0.333333333333333,11.8297476155964,9.06744380999363
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Odeyici","MedeniDurum",-2.96717196738449,0,0.26006174420681,5.05478745660373
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Odeyici","Gelir",-0.690104131787204,0.333333333333333,7.92401594417289,15.7998788674662
"olcek_Z","MEMNUNIYET","SOY_index","GUV_Odeyici","MeslekGrup",-0.637355349749778,0.6,10.4075801158897,19.6856461463959
"olcek_Z","ERISIM","MTT","GUVEN","Cinsiyet",0.532485518372059,1,3.02032582703712,1.77336557270029
"olcek_Z","ERISIM","MTT","GUVEN","YasGrup",-2.78045023489561,0,1.95285653361009,31.4923112709784
"olcek_Z","ERISIM","MTT","GUVEN","EgitimGrup",-2.5556395009865,0,3.81210842065574,49.0981782238597
"olcek_Z","ERISIM","MTT","GUVEN","MedeniDurum",-2.8956827126382,0,1.33595894944638,24.1753149189109
"olcek_Z","ERISIM","MTT","GUVEN","Gelir",-1.57688372441853,0,1.57780324611676,7.6363310478519
"olcek_Z","ERISIM","MTT","GUVEN","MeslekGrup",-1.42867813430661,0.6,6.85927873764036,28.6249991259425
"olcek_Z","ERISIM","FCV","GUVEN","Cinsiyet",0.0292074798676114,1,10.8712382085362,10.5583089208133
"olcek_Z","ERISIM","FCV","GUVEN","YasGrup",-2.77301018079355,0,3.1770703176146,50.8545538025916
"olcek_Z","ERISIM","FCV","GUVEN","EgitimGrup",-2.70229473933348,0.333333333333333,6.77750957148839,101.079208832187
"olcek_Z","ERISIM","FCV","GUVEN","MedeniDurum",-2.46446030668526,0,2.93192027317416,34.4709831319286
"olcek_Z","ERISIM","FCV","GUVEN","Gelir",-1.35746584614768,1,7.21745018714666,28.0494094432612
"olcek_Z","ERISIM","FCV","GUVEN","MeslekGrup",-1.58388325804026,0.2,9.52743293524446,46.4352362765521
"olcek_Z","ERISIM","RNS","GUVEN","Cinsiyet",0.420733781245874,1,10.0120657532657,6.57357062652848
"olcek_Z","ERISIM","RNS","GUVEN","YasGrup",-2.51969862859586,0,6.06449751880764,75.350481840108
"olcek_Z","ERISIM","RNS","GUVEN","EgitimGrup",-2.4734561208944,0.333333333333333,8.37030153930385,99.3000457764065
"olcek_Z","ERISIM","RNS","GUVEN","MedeniDurum",-3.26579546770832,0,1.71059633203912,44.8192401670012
"olcek_Z","ERISIM","RNS","GUVEN","Gelir",-1.41117673831722,0.666666666666667,8.66138036069299,35.518399005391
"olcek_Z","ERISIM","RNS","GUVEN","MeslekGrup",-2.51595829567899,0.2,8.63990509974482,106.948765819555
"olcek_Z","ERISIM","ILT","GUVEN","Cinsiyet",0.0611102202556248,1,6.47507079613139,6.09122567015106
"olcek_Z","ERISIM","ILT","GUVEN","YasGrup",-2.72814993782526,0,2.06543185631303,31.6104979264599
"olcek_Z","ERISIM","ILT","GUVEN","EgitimGrup",-1.99501740581657,0.333333333333333,7.82313665681387,57.5182902234489
"olcek_Z","ERISIM","ILT","GUVEN","MedeniDurum",-2.68430462377538,0,2.28783288823412,33.5122036427917
